seeds._ids,seeds.title,seeds.description,seeds.claimed,seeds.due_week,seeds.status,seeds.nugget_published,seeds.email_sent_at,seeds.account_id,seeds.added_by_id,seeds.topic_id,seeds.format_id,seeds.updated_at,seeds.created_at,links.url,youtube.id,youtube.viewCount,youtube.likeCount,youtube.dislikeCount,youtube.favoriteCount,youtube.commentCount
51b3f8167f83196e76008bbb,VIDEO: Animated GMO cartoon,NULL,NULL,2014-02-28 00:00:00 +0000,claimed,NULL,NULL,5192a68a9df75720be001e40,5192a68a9df75720be001e40,50ef580097bf9f000200001a,50ef580097bf9f000200003f,2014-03-14 00:06:27 +0000,2013-06-09 03:35:50 +0000,www.youtube.com/watch?v=KGqQV6ObFCQ,KGqQV6ObFCQ,,,,,
52964e58940cdc3e980000bf,"an indian Actress shuts down a reporter, gives real talk on women's rights",given to adam ah!,NULL,2014-01-31 00:00:00 +0000,nuggetized,NULL,NULL,5192a3999df7570010002e23,5192a3999df7570010002e23,520e63bd4d8a0e62d5000003,50ef580097bf9f000200003f,2014-03-14 00:06:33 +0000,2013-11-27 19:56:08 +0000,www.youtube.com/watch?v=kHSikgTOz70,kHSikgTOz70,,,,,
52e629a7247bba3008000008,Priyanka Chopra talks about being called A terrorist by NFL Fans,NULL,NULL,2014-04-30 00:00:00 +0000,approved,NULL,NULL,5192a3999df7570010002e23,5192a3999df7570010002e23,50ef580097bf9f0002000028,50ef580097bf9f000200003f,2014-03-18 22:41:15 +0000,2014-01-27 09:40:55 +0000,www.youtube.com/watch?v=KHzAZk21ECs,KHzAZk21ECs,,,,,
52e1b72b5d7343e6a1000004,"Michaela DePrince, from doc 'First Position', on being a black ballerina",NULL,NULL,2014-04-30 00:00:00 +0000,approved,NULL,NULL,5192a3999df7570010002e23,5192a3999df7570010002e23,50ef580097bf9f0002000028,50ef580097bf9f000200003f,2014-03-18 22:41:11 +0000,2014-01-24 00:43:23 +0000,www.youtube.com/watch?v=Kj9lNIAl7aQ,Kj9lNIAl7aQ,,,,,
52f134ebeb6b2031fd000002,"Girl with hair-loss disease founds ""natural day"" and embraces her image without a wig",NULL,NULL,NULL,claimed,NULL,NULL,5192a68a9df75720be001e40,5192a68a9df75720be001e40,50ef580097bf9f000200001e,50ef580097bf9f000200003f,2014-03-14 00:06:34 +0000,2014-02-04 18:43:55 +0000,www.youtube.com/watch?v=KJwmwjkCN6o,KJwmwjkCN6o,,,,,
5305388c73d3986717000006,Straights talk about TEH GAYZ,NULL,NULL,NULL,approved,NULL,NULL,4f46522268796d0003000001,4f46522268796d0003000001,50ef580097bf9f0002000026,50ef580097bf9f000200003f,2014-03-18 22:41:27 +0000,2014-02-19 23:04:44 +0000,www.youtube.com/watch?v=Kky7T_vM03k,Kky7T_vM03k,,,,,
52504dfd8229c1a9ca001df7,VIDEO: Woman strip searched for no reason,NULL,NULL,2014-03-10 00:00:00 +0000,approved,NULL,NULL,5192a341f62409164d005597,5192a341f62409164d005597,50ef580097bf9f000200001c,50ef580097bf9f000200003f,2014-03-18 22:40:57 +0000,2013-10-05 17:35:57 +0000,www.youtube.com/watch?v=kMffZbP2O2k,kMffZbP2O2k,,,,,
528a47047655ac3a020004cd,Sing for Hope non-profit that donates pianos to encourage music and arts participation,NULL,NULL,2014-04-10 00:00:00 +0000,approved,NULL,NULL,5192a341f62409164d005597,5192a341f62409164d005597,50ef580097bf9f0002000016,50ef580097bf9f000200003f,2014-03-18 22:41:16 +0000,2013-11-18 16:57:40 +0000,www.youtube.com/watch?v=kNZQwXAMm2Y,kNZQwXAMm2Y,,,,,
51f46adc2370d92cbf000ee3,Congressional defense appropriations video from FCNL,NULL,NULL,2013-07-30 00:00:00 +0000,claimed,NULL,NULL,514730e530ff7e000200b305,514730e530ff7e000200b305,50ef580097bf9f000200002d,50ef580097bf9f000200003f,2014-03-14 00:06:26 +0000,2013-07-28 00:50:36 +0000,www.youtube.com/watch?v=KPgQCmGcwGM,KPgQCmGcwGM,,,,,
531e1beba55976c9e9000007,Young Turks talk to young conservative Christian who spent a year 'undercover' as gay,"Some have criticized him for ""appropriated/distortion""",NULL,NULL,claimed,NULL,NULL,505215949c067d0002000289,505215949c067d0002000289,50ef580097bf9f0002000026,50ef580097bf9f000200003f,2014-03-14 00:06:35 +0000,2014-03-10 20:09:15 +0000,www.youtube.com/watch?v=KpVdKTxiPF4,KpVdKTxiPF4,,,,,
52cdfe26b1bbbfda41000e76,Newly released J. Edgar Hoover files reveals the FBI was spying on us,This was Timed Out because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was Timed Out because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was Timed Out because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was Timed Out because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was Timed Out because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was Timed Out because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was Timed Out because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was Timed Out because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was Timed Out because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was Timed Out because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was moved to unassigned because it sat untouched for over 60 days. Wanna use it? Ping an editor.,NULL,NULL,timedout,NULL,NULL,NULL,5052143e6e33dd000200017b,50ef580097bf9f000200002d,50ef580097bf9f000200003f,2014-03-21 05:01:44 +0000,2014-01-09 01:40:54 +0000,www.youtube.com/watch?v=KQk5cUMhI8k,KQk5cUMhI8k,,,,,
52261e28714b2c83bd001fe6,VIDEO: The solar system explained,NULL,NULL,2013-09-30 00:00:00 +0000,approved,NULL,NULL,4f46542abdf70e0003000002,4f46542abdf70e0003000002,5196b7190fa6380002000001,50ef580097bf9f000200003f,2014-03-18 22:40:52 +0000,2013-09-03 17:36:40 +0000,www.youtube.com/watch?v=KsF_hdjWJjo,KsF_hdjWJjo,,,,,
52deeea79167d88e5000000f,Tim Minchin winning,NULL,NULL,NULL,approved,NULL,NULL,4f46522268796d0003000001,4f46522268796d0003000001,NULL,NULL,2014-03-14 00:06:33 +0000,2014-01-21 22:03:19 +0000,www.youtube.com/watch?v=KtYkyB35zkk,KtYkyB35zkk,,,,,
526ac8215430d5160f000c3e,Polio is 99% gone. Would you stop at 99%,NULL,NULL,2013-11-05 00:00:00 +0000,approved,NULL,2013-12-25 00:00:00 +0000,5192a2df9df75720be0015d4,5187df18bf4779001000848f,50ef580097bf9f000200001e,50ef580097bf9f000200003f,2014-03-18 22:41:12 +0000,2013-10-25 19:36:01 +0000,www.youtube.com/watch?v=kU3Lw7Nn3qg,kU3Lw7Nn3qg,,,,,
52a9c2a4bb655ca5f1001a41,Michigan State Senator Gretchen Whitmer speaks about the abusive bill passed yesterday,NULL,NULL,2014-04-30 00:00:00 +0000,approved,NULL,NULL,5192a3999df7570010002e23,5192a3999df7570010002e23,NULL,50ef580097bf9f000200003f,2014-03-18 22:41:10 +0000,2013-12-12 14:05:24 +0000,www.youtube.com/watch?v=kUlKLJ1Dsvk,kUlKLJ1Dsvk,,,,,
52b37dcbd7396864df000526,This Is The Easiest Way To Explain Equal Pay For Women. And Maybe The Funniest.,NULL,NULL,NULL,nuggetized,NULL,NULL,5192a319192c830014009cb3,5192a319192c830014009cb3,520e63bd4d8a0e62d5000003,50ef580097bf9f000200003f,2014-03-14 00:06:33 +0000,2013-12-19 23:14:19 +0000,www.youtube.com/watch?v=kxCpCBn3eLU,kxCpCBn3eLU,,,,,
52b8ecfff47157c4300006af,"RSA Animated Video on ""Food Rules""","I had assigned this to Joe since I couldn't get to it, and it looks like he didn't get to it either. Throwing back in my queue! This was rejected because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was moved to unassigned because it sat untouched for over 60 days. Wanna use it? Ping an editor. CG: Love it! Beautiful stuff about a systemic issue. You may want to explain what he's talking about a bit in the lede as it's a little hard to understand at parts... but that could just be me.",NULL,2014-03-31 00:00:00 +0000,approved,NULL,NULL,523a67e3bddc67cba400cd5d,523a67e3bddc67cba400cd5d,50ef580097bf9f0002000008,50ef580097bf9f000200003f,2014-03-18 22:41:28 +0000,2013-12-24 02:10:07 +0000,www.youtube.com/watch?v=KxyxANyTWeM,KxyxANyTWeM,,,,,
5322686b25869209c400000f,"Overview of wrongful convictions - why they happen, how often, etc.",NULL,NULL,2014-05-15 00:00:00 +0000,approved,NULL,NULL,5192a341f62409164d005597,5192a341f62409164d005597,50ef580097bf9f000200001c,50ef580097bf9f000200003f,2014-03-18 22:41:35 +0000,2014-03-14 02:24:43 +0000,www.youtube.com/watch?v=KYONueqOFps,KYONueqOFps,,,,,
53270195c62317862b00002d,Sanitation Services for the Urban Poor #Toilets4All (Gates),New Gates video on sanitation for the All 7 Billion section. CG: I never knew I'd learn so much about poop in such a small amount of time. Great stuff.,NULL,NULL,nuggetized,NULL,NULL,52524af477455e640d0016d6,52524af477455e640d0016d6,50ef580097bf9f000200001e,50ef580097bf9f000200003f,2014-03-20 20:43:35 +0000,2014-03-17 14:07:17 +0000,www.youtube.com/watch?v=kZTvbCj5U-4,kZTvbCj5U-4,,,,,
52f8f05ef6f4b011fd00000c,1.2 Billion Shades of Beautiful,CG: Approved!,NULL,NULL,approved,NULL,NULL,505215749c067d0002000271,523a67ad9a562ad05300ce80,50ef580097bf9f0002000028,50ef580097bf9f000200003f,2014-03-18 22:41:10 +0000,2014-02-10 15:29:35 +0000,www.youtube.com/watch?v=L22z_q0qKDA,L22z_q0qKDA,,,,,
52eb5ede8dd7f4f1ba000022,Kshama Sawant (socialist city council member of Seattle) explains socialism and her platform,NULL,NULL,NULL,approved,NULL,NULL,5192a319192c830014009cb3,5192a319192c830014009cb3,50ef580097bf9f000200002d,50ef580097bf9f000200003f,2014-03-18 22:41:22 +0000,2014-01-31 08:29:18 +0000,www.youtube.com/watch?v=L3Cul7xO7H0,L3Cul7xO7H0,,,,,
52e1a485978c42b2bb000004,"""if you loved me"" great video about fighting rape culture from the yes resource",sent to Rebecca via The Yes Resource on twitter (link to tweet in secondary URL slot),NULL,NULL,nuggetized,NULL,2014-01-24 00:00:00 +0000,5192a3ec192c830019009743,4fd6269471864a00030015c3,520e63bd4d8a0e62d5000003,50ef580097bf9f000200003f,2014-03-14 00:06:33 +0000,2014-01-23 23:23:50 +0000,www.youtube.com/watch?v=L3YcoXqIV2g,L3YcoXqIV2g,,,,,
531fbe5536bd972aa1000002,BeLonG To Youth Services: Stand Up To Your Friends,NULL,NULL,2014-03-24 00:00:00 +0000,approved,NULL,NULL,5192a6b3f62409001800e5ed,5192a6b3f62409001800e5ed,50ef580097bf9f0002000026,50ef580097bf9f000200003f,2014-03-18 22:41:34 +0000,2014-03-12 01:54:29 +0000,www.youtube.com/watch?v=L4Q3ABMLWos,L4Q3ABMLWos,,,,,
530917721e030e1ebb00000c,What Are The Commons,"Explaining the commons & their relevance in terms of environment, economy, innovation, etc. —maz /// CG: Wow super interesting and very unique presentation! I like the bait-and-switch... might be good to center your framing on that in a way. MAKE SURE TO FACT CHECK :)",NULL,NULL,approved,NULL,NULL,5273b93ad6afba2a45003b24,5273b93ad6afba2a45003b24,50ef580097bf9f0002000008,50ef580097bf9f000200003f,2014-03-18 22:41:12 +0000,2014-02-22 21:32:34 +0000,www.youtube.com/watch?v=L7jaSjkd0jM,L7jaSjkd0jM,,,,,
53210e30cf36552d5f000014,US Department of energy tries to make fusion,NULL,NULL,2014-03-31 00:00:00 +0000,nuggetized,NULL,NULL,4f46542abdf70e0003000002,4f46542abdf70e0003000002,50ef580097bf9f0002000035,50ef580097bf9f000200003f,2014-03-17 18:52:49 +0000,2014-03-13 01:47:28 +0000,www.youtube.com/watch?v=l8x8hfnMzzo,l8x8hfnMzzo,,,,,
52e0b6e553930596b600000b,poop vs pee found in cigarettes,NULL,NULL,NULL,claimed,NULL,NULL,5192a3ec192c830019009743,5192a3ec192c830019009743,50ef580097bf9f000200001e,50ef580097bf9f000200003f,2014-03-14 00:06:24 +0000,2014-01-23 06:29:57 +0000,www.youtube.com/watch?v=LAIGPl_OeAg,LAIGPl_OeAg,,,,,
53299ec45696646944000024,Myth Busters: Throwing Like A Girl,"The MythBusters show on The Discovery Channel tackles urban legends and misconceptions of all kinds so they recently decided to debunk a classic sexist insult, “You throw like a girl!” To test the myth that boys and men are better at throwing than girls and women, hosts Adam Savage and Jamie Hyneman evaluated the throws of males and females from four age groups: 7, 12, 18, and 24. In their first test, they determined that girls and women threw more slowly than boys and men, but were often more accurate. To narrow in on potential differences in throwing technique, they took the 7-year-olds and the 24-year-olds to a motion capture laboratory, and found that the girls tended to throw with an upright torso, while boys leaned forward -- a technique that paralleled that used by Greg Reynolds, a professional baseball pitcher who was also filmed using motion capture. However, as Adam points out, “we can’t shake this cultural generality that playing catch, throwing a ball is a boy’s game and not a girl’s game. How do you control for that inherent cultural training?” After putting some thought into the matter, the team came up with an ingenious solution: “we are making all eight of our test subjects throw again... but with their left hand this time.” After all, as the narrator of the show points out, “without practice, it’s impossible to transfer a learned athletic skill to your non-preferred hand, meaning this test effectively cancels out any subtle cultural training that may give the boys an advantage.” The result was conclusive: Adam reported, “when we removed all that training and had our ‘blank slates’ throw with their non-dominant hand, males and females threw with almost identical techniques. This suggests strongly that it is cultural, that it is training and that when you remove that training, you level the playing field.” Of course, it’s always good to verify your results, and to do that, they invited Jordan Taylor, pitcher for the USA National Softball Team, to participate. As the narrator says, “Jordan is a girl... and Jordan can throw her 65 mile per hour cannons and hit the target with unfailing accuracy, and her form matches that of Greg, the male pro pitcher.” The show acknowledges that Greg’s “larger frame does mean greater speed” but that in terms of technique and accuracy, “Jordan’s got it nailed.” Their conclusion? “[G]iven the training, there’s no reason women can’t overcome cultural bias and throw as well as the guys.” Jamie says at the end of the segment, “Maybe now we can put to bed ‘throws like a girl’ as an insult.” In other words: myth busted! You can watch the 4-minute segment where they bust this myth via the link below. If your Mighty Girl is a fan of the throwing-intensive sports of softball and baseball, you'll find our favorite books celebrating female ballplayers in our blog post, ""Play Ball Like A Mighty Girl!: Top Picks for Baseball & Softball Lovers,"" at http://www.amightygirl.com/blog/?p=2697 For stories of both real-life and fictional girls and women confronting gender stereotypes and discrimination, visit our ""Gender Discrimination"" section at http://www.amightygirl.com/books/social-issues/prejudice-discrimination?cat=69 For toys and gear of all sorts that are perfect for throwing, visit our ""Catching & Throwing"" outdoor play section at http://www.amightygirl.com/toys/outdoor-play?cat=602 And, if your Mighty Girl is an athlete, you can find girl-empowering t-shirts that show off her love of sports in our ""Sports/Hobbies"" t-shirt section at http://www.amightygirl.com/clothing?clothing_themes=145",NULL,NULL,review,NULL,NULL,5192a2df9df75720be0015d4,5192a2df9df75720be0015d4,520e63bd4d8a0e62d5000003,50ef580097bf9f000200003f,2014-03-19 13:43:34 +0000,2014-03-19 13:42:28 +0000,www.youtube.com/watch?v=LD5Xm5u7UDM,LD5Xm5u7UDM,,,,,
51b4bc65f9e85bea740010c1,WOW: How One Black Man Trolled A Racist With Love And Ended Up Defeating The KKK,"upworthy? yes, i think the kinda amazing story is an inspirational case against racism.",NULL,2013-06-18 00:00:00 +0000,nuggetized,NULL,NULL,5192a3999df7570010002e23,5192a3999df7570010002e23,5196b7190fa6380002000001,50ef580097bf9f000200003f,2014-03-14 00:06:25 +0000,2013-06-09 17:33:25 +0000,www.youtube.com/watch?v=ldWf5Yj-RnI,ldWf5Yj-RnI,,,,,
5239c6d26ac41ef2de00478f,VIDEO: Partner link on Iranian/American peace talks,NULL,NULL,2013-09-19 00:00:00 +0000,approved,NULL,NULL,5192a3ec192c830019009743,5052152b29cc21000200021f,NULL,50ef580097bf9f000200003f,2014-03-18 22:40:56 +0000,2013-09-18 15:29:22 +0000,www.youtube.com/watch?v=lE4jWBjsbBk.,lE4jWBjsbBk.,,,,,
51b530325f478020fa0062a4,Kids in berkeley CA stand up for their deported friend - 9th graders go to city hall t,"This could be awesome, yes? time sensitive, can I swap out one of my week nuggets for this?",NULL,2013-06-13 00:00:00 +0000,nuggetized,NULL,NULL,5192a3ec192c830019009743,5192a3ec192c830019009743,50ef580097bf9f0002000021,50ef580097bf9f000200003f,2014-03-14 00:06:25 +0000,2013-06-10 01:47:30 +0000,www.youtube.com/watch?v=lebPHwM2UOw,lebPHwM2UOw,,,,,
53165a5781101ef0ea000035,TED Talk: Esta Soler: How we turned the tide on domestic violence,Sent by Lara Bergthold (larab@griffinschein.com),NULL,NULL,approved,NULL,2014-03-05 00:00:00 +0000,NULL,51941dd030c3a7001000045d,520e63bd4d8a0e62d5000003,50ef580097bf9f000200003f,2014-03-18 22:41:31 +0000,2014-03-04 22:57:27 +0000,www.youtube.com/watch?v=Li4-1yyrsTI,Li4-1yyrsTI,,,,,
52e007baa3e9b08c5900000d,Jay Smooth on moving race forward and the media,NULL,NULL,NULL,approved,NULL,NULL,5052148c29cc210002000186,5052148c29cc210002000186,50ef580097bf9f0002000028,50ef580097bf9f000200003f,2014-03-18 22:41:07 +0000,2014-01-22 18:02:34 +0000,www.youtube.com/watch?v=LjGQaz1u3V4,LjGQaz1u3V4,,,,,
5234de4d20c68eb29e00112a,VIDEO: Democracy Now soldier reacts to George Bush joking about WMDs,NULL,NULL,2014-02-10 00:00:00 +0000,approved,NULL,NULL,5192a341f62409164d005597,5192a341f62409164d005597,50ef580097bf9f000200001c,50ef580097bf9f000200003f,2014-03-18 22:40:56 +0000,2013-09-14 22:08:13 +0000,www.youtube.com/watch?v=LJQS3eLSXgA,LJQS3eLSXgA,,,,,
520087bff85fb2c1110047db,VIDEO: Condoleeza Rice Racist Santa,Timely! Christmas.,NULL,2013-12-07 00:00:00 +0000,approved,NULL,NULL,5192a63cbf9323030b005a00,5192a63cbf9323030b005a00,50ef580097bf9f0002000028,50ef580097bf9f000200003f,2014-03-18 22:41:03 +0000,2013-08-06 05:21:03 +0000,www.youtube.com/watch?v=LLLjxRCwUS4,LLLjxRCwUS4,,,,,
52667bee8c4c3d656f002127,Children's Hospital at Dartmouth-Hitchcock performs Katy Perry's Roar,NULL,NULL,2014-01-31 00:00:00 +0000,approved,NULL,NULL,5192a2df9df75720be0015d4,5192a2df9df75720be0015d4,50ef580097bf9f000200001e,50ef580097bf9f000200003f,2014-03-18 22:41:00 +0000,2013-10-22 13:21:50 +0000,www.youtube.com/watch?v=lnG3MKos87A,lnG3MKos87A,,,,,
532a330c8bf2b3f5bf000043,ReMoved - a heartbreaking short film about the foster care system as told from the perspective of a child,"Would really like to write this up. I think this comment from the vimeo page really sums up why I think it's Upworthy: I joined Vimeo just so I could leave a comment and tell you the impact this video had on me! Thank you so much for making it! My husband and I are newly licensed foster parents and are waiting for our first placement. We watched video after video during our training to help us understand what these kids have gone through and not one of them compares to this. This video is what we need to see, we need to hear this little girl's narrative in our heads when we have little ones acting out and know there is a horrible memory or trigger behind the action. I'm having everyone in my family watch this so they can better understand our future children what they may have gone through. Again, thank you so much for making this video! It is amazing!",NULL,NULL,review,NULL,NULL,5209cc29b54dd40ceb003027,5209cc29b54dd40ceb003027,51955a64e22e9c0002000005,50ef580097bf9f000200003f,2014-03-20 00:15:08 +0000,2014-03-20 00:15:08 +0000,www.youtube.com/watch?v=lOeQUwdAjE0,lOeQUwdAjE0,,,,,
52a746bc79cb4665c30026db,my mad fat diary zipper scene -- fat girl unzips her fat and throws it away,NULL,NULL,2014-05-31 00:00:00 +0000,approved,NULL,NULL,4fd6269471864a00030015c3,4fd6269471864a00030015c3,50ef580097bf9f000200001e,50ef580097bf9f000200003f,2014-03-18 22:41:09 +0000,2013-12-10 16:52:12 +0000,www.youtube.com/watch?v=lQKI-a9G5EA,lQKI-a9G5EA,,,,,
53288718d754c10030000005,Walk Free - End Child Slavery In India,"Licensed video! Use first YT link, ping Gabe before publishing.",NULL,2014-03-26 00:00:00 +0000,approved,NULL,2014-03-18 00:00:00 +0000,5192a3c6e36cf87029001c3a,523a681de2269b946a00c806,50ef580097bf9f0002000023,50ef580097bf9f000200003f,2014-03-18 22:41:37 +0000,2014-03-18 17:49:12 +0000,www.youtube.com/watch?v=LTjsHNtlhF4,LTjsHNtlhF4,,,,,
530fe109e45ad16eb900006a,Spike Lee on AC360 re: gentrification,NULL,NULL,NULL,claimed,NULL,NULL,5273b93ad6afba2a45003b24,5273b93ad6afba2a45003b24,50ef580097bf9f0002000028,50ef580097bf9f000200003f,2014-03-14 00:06:34 +0000,2014-02-28 01:06:17 +0000,www.youtube.com/watch?v=Lunw6QybJ_s,Lunw6QybJ_s,,,,,
523342db0ed6823aea000d23,VIDEO: Chipotle and factory farms,NULL,NULL,2013-12-31 00:00:00 +0000,approved,NULL,NULL,5052148c29cc210002000186,5052148c29cc210002000186,50ef580097bf9f000200001a,50ef580097bf9f000200003f,2014-03-18 22:40:55 +0000,2013-09-13 16:52:43 +0000,www.youtube.com/watch?v=lUtnas5ScSE,lUtnas5ScSE,,,,,
51b16c170e8f50ba5300749e,VIDEO: Documentary on soccer and how it brings people from all cultures and walks of life together,NULL,NULL,2014-05-15 00:00:00 +0000,approved,NULL,NULL,5192a3c6e36cf87029001c3a,5192a3c6e36cf87029001c3a,50ef580097bf9f0002000016,50ef580097bf9f000200003f,2014-03-18 22:40:53 +0000,2013-06-07 05:13:59 +0000,www.youtube.com/watch?v=lVfzhINwH0w,lVfzhINwH0w,,,,,
51b81f64370c4a9c37008a99,Paying it Forward from CBS Sunday Morning's Steve Hartman,"Chronicles the story of a man who has spent half of his life 'paying it forward' by helping 1000s of others, one at a time, and how it has inspired many to do the same",NULL,2013-06-18 00:00:00 +0000,approved,NULL,NULL,5192a4109df7570010002f40,5192a4109df7570010002f40,5196b7190fa6380002000001,NULL,2014-03-14 00:06:25 +0000,2013-06-12 07:12:36 +0000,www.youtube.com/watch?v=lVHFyUa3QaU,lVHFyUa3QaU,,,,,
521a356a55792d068200a366,VIDEO: CNN Male actor dresses as woman to experience sexual harassment,NULL,NULL,2013-12-31 00:00:00 +0000,approved,NULL,NULL,5192a63cbf9323030b005a00,5192a63cbf9323030b005a00,520e63bd4d8a0e62d5000003,50ef580097bf9f000200003f,2014-03-18 22:40:52 +0000,2013-08-25 16:48:42 +0000,www.youtube.com/watch?v=LvNZt1T5rAQ,LvNZt1T5rAQ,,,,,
52cf80d00e1c74baba002420,Eli Pariser Stares Through Charlie Roses Soul And Explains Upworthy,This was Timed Out because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was Timed Out because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was Timed Out because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was Timed Out because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was Timed Out because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was Timed Out because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was Timed Out because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was Timed Out because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was Timed Out because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was Timed Out because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was moved to unassigned because it sat untouched for over 60 days. Wanna use it? Ping an editor.,NULL,NULL,timedout,NULL,NULL,NULL,4f46522268796d0003000001,50ef580097bf9f0002000016,50ef580097bf9f000200003f,2014-03-21 05:01:44 +0000,2014-01-10 05:10:40 +0000,www.youtube.com/watch?v=lY1H7XuPKV0,lY1H7XuPKV0,,,,,
52daab6fd8bd9704cb000001,Bridge of Life in Seoul helps prevent suicide off bridge,NULL,NULL,NULL,nuggetized,NULL,NULL,5192a319192c830014009cb3,5192a319192c830014009cb3,50ef580097bf9f000200001e,50ef580097bf9f000200003f,2014-03-14 00:06:28 +0000,2014-01-18 16:27:27 +0000,www.youtube.com/watch?v=LYMWPSKpRpE,LYMWPSKpRpE,,,,,
519ee1c9c7304b7506003c42,VIDEO: Does violence spread like a disease? An epidemiologist weighs in.,CureViolence.org http://cureviolence.org/news/tedmed-2013-videos/,NULL,2013-11-15 00:00:00 +0000,approved,NULL,NULL,5192a319192c830014009cb3,5187df18bf4779001000848f,50ef580097bf9f000200001c,50ef580097bf9f000200003f,2014-03-18 22:40:55 +0000,2013-05-24 03:43:05 +0000,www.youtube.com/watch?v=lYPOZ0EfaJo,lYPOZ0EfaJo,,,,,
5278045d99df6337060018c8,Jay Carney Lashes Out,NULL,NULL,2014-01-31 00:00:00 +0000,approved,NULL,NULL,5192a2df9df75720be0015d4,5192a2df9df75720be0015d4,50ef580097bf9f000200001e,50ef580097bf9f000200003f,2014-03-18 22:40:54 +0000,2013-11-04 20:32:29 +0000,www.youtube.com/watch?v=LZBw8wIytNY,LZBw8wIytNY,,,,,
51b4aa436817609ff4000095,"This Could Easily Be Shown On TV, And That Scares The Crap Out Of Me",Make sure you include a call to action to help people follow up! I think Amnesty was pushing the International Arms Trade Treaty if you want to link out to that. ~ Mansur,NULL,NULL,nuggetized,NULL,NULL,5192a3999df7570010002e23,5192a3999df7570010002e23,50ef580097bf9f000200001c,50ef580097bf9f000200003f,2014-03-14 00:06:25 +0000,2013-06-09 16:16:03 +0000,www.youtube.com/watch?v=lzRckMVEwdc,lzRckMVEwdc,,,,,
528e57f6349535f2c8002caa,"Sir Nicholas Winton, Nicky's Children, the Czech Kindertransport","This was Timed Out because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was Timed Out because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was Timed Out because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was Timed Out because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was Timed Out because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was Timed Out because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was Timed Out because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was Timed Out because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was Timed Out because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was Timed Out because it sat untouched for over 60 days. Wanna use it? Ping an editor. This was moved to unassigned because it sat untouched for over 60 days. Wanna use it? Ping an editor. CG: Might need quite a bit of context in the framing, but good for underreported history. I'd definitely go for the 4 min version.",NULL,NULL,timedout,NULL,2014-01-21 00:00:00 +0000,NULL,5052143e6e33dd000200017b,5196b7190fa6380002000001,50ef580097bf9f000200003f,2014-03-21 05:01:43 +0000,2013-11-21 18:59:02 +0000,www.youtube.com/watch?v=m2N2rLO1wWg,m2N2rLO1wWg,,,,,
5249a7cae8707faec500773b,VIDEO: Shit Girls Say To Gay Guys,NULL,NULL,2014-02-28 00:00:00 +0000,approved,NULL,NULL,5192a2df9df75720be0015d4,5192a2df9df75720be0015d4,520e63bd4d8a0e62d5000003,50ef580097bf9f000200003f,2014-03-18 22:40:59 +0000,2013-09-30 16:33:14 +0000,www.youtube.com/watch?v=m31TOu27kzk,m31TOu27kzk,,,,,
520db35946052b4e850012a6,VIDEO: safe births in refugee camps,NULL,NULL,2014-06-10 00:00:00 +0000,approved,NULL,NULL,52524af477455e640d0016d6,5192a341f62409164d005597,50ef580097bf9f000200001e,50ef580097bf9f000200003f,2014-03-18 22:41:05 +0000,2013-08-16 05:06:33 +0000,www.youtube.com/watch?v=M7hliLps9Y4,M7hliLps9Y4,,,,,
52fd5915a0678d52db000071,Tolerate Adoption,NULL,NULL,NULL,approved,NULL,NULL,4f46522268796d0003000001,4f46522268796d0003000001,50ef580097bf9f0002000016,50ef580097bf9f000200003f,2014-03-18 22:41:26 +0000,2014-02-13 23:45:25 +0000,www.youtube.com/watch?v=matVHUWPT-E,matVHUWPT-E,,,,,
